# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = lognormal_inf_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /home/george/OneDrive/OPTIMLab/Grants/Aerosols/code/aerosols/temp.data.R
# init = /home/george/OneDrive/OPTIMLab/Grants/Aerosols/code/aerosols/temp.init.R
# random
#   seed = 207132
# output
#   file = output-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_mu,mu_sigma,sigma_alpha,sigma_beta,mu,sigma
1.38078e+09,0.963909,6.41591e-05,2,3,0,-1.38078e+09,-0.306784,0.0100032,2,2.24983,-1.17434,0.497406
1.38078e+09,0.982924,6.41591e-05,1,1,0,-1.38078e+09,-0.306785,0.0100032,2,2.24983,-1.17434,0.497397
1.38078e+09,0.964604,6.41591e-05,2,3,0,-1.38078e+09,-0.306785,0.0100032,2,2.24983,-1.17433,0.497389
1.38078e+09,0.963058,6.41591e-05,2,3,0,-1.38078e+09,-0.306784,0.0100032,2,2.24983,-1.17432,0.497378
1.38081e+09,0.687863,6.41591e-05,4,15,0,-1.38078e+09,-0.306784,0.0100032,2,2.24983,-1.17398,0.497028
1.38081e+09,0.963589,6.41591e-05,2,3,0,-1.38081e+09,-0.306784,0.0100032,2,2.24983,-1.17397,0.497018
1.38081e+09,0.981586,6.41591e-05,1,1,0,-1.38081e+09,-0.306784,0.0100032,2,2.24983,-1.17396,0.497009
1.38081e+09,0.891071,6.41591e-05,3,7,0,-1.38081e+09,-0.306784,0.0100032,2,2.24983,-1.17395,0.497
1.38081e+09,0.981975,6.41591e-05,1,1,0,-1.38081e+09,-0.306784,0.0100032,2,2.24983,-1.17394,0.49699
1.38081e+09,0.9824,6.41591e-05,1,1,0,-1.38081e+09,-0.306784,0.0100032,2,2.24983,-1.17394,0.496981
1.38081e+09,0.963338,6.41591e-05,2,3,0,-1.38081e+09,-0.306783,0.0100032,2,2.24983,-1.17393,0.496972
1.38082e+09,0.187219,6.41591e-05,6,63,0,-1.38081e+09,-0.306782,0.0100032,2,2.24983,-1.17378,0.496814
1.38082e+09,0.981701,6.41591e-05,1,1,0,-1.38082e+09,-0.306783,0.0100032,2,2.24983,-1.17377,0.496804
1.38082e+09,0.982305,6.41591e-05,1,1,0,-1.38082e+09,-0.306782,0.0100032,2,2.24983,-1.17377,0.496794
1.38082e+09,0.685674,6.41591e-05,4,15,0,-1.38082e+09,-0.306782,0.0100032,2,2.24983,-1.17373,0.496755
1.38082e+09,0.981995,6.41591e-05,1,1,0,-1.38082e+09,-0.306783,0.0100032,2,2.24983,-1.17372,0.496745
1.38083e+09,0.963446,6.41591e-05,2,3,0,-1.38082e+09,-0.306782,0.0100032,2,2.24983,-1.17369,0.496707
1.38083e+09,0.963267,6.41591e-05,2,3,0,-1.38083e+09,-0.306782,0.0100032,2,2.24983,-1.17367,0.496697
1.38083e+09,0.982569,6.41591e-05,1,1,0,-1.38083e+09,-0.306782,0.0100032,2,2.24983,-1.17367,0.496688
1.38083e+09,0.96339,6.41591e-05,2,3,0,-1.38083e+09,-0.306782,0.0100032,2,2.24983,-1.17366,0.496679
1.38084e+09,0.685191,6.41591e-05,4,15,0,-1.38083e+09,-0.306783,0.0100032,2,2.24983,-1.17352,0.496519
1.38084e+09,0.890366,6.41591e-05,3,7,0,-1.38084e+09,-0.306781,0.0100032,2,2.24983,-1.17344,0.49643
1.38084e+09,0.962218,6.41591e-05,2,3,0,-1.38084e+09,-0.306782,0.0100032,2,2.24983,-1.17339,0.496391
1.38085e+09,0.96273,6.41591e-05,2,3,0,-1.38084e+09,-0.306783,0.0100032,2,2.24983,-1.17336,0.496352
1.38085e+09,0.962579,6.41591e-05,2,3,0,-1.38085e+09,-0.306783,0.0100032,2,2.24984,-1.17332,0.496314
1.38085e+09,0.981392,6.41591e-05,1,1,0,-1.38085e+09,-0.306783,0.0100032,2,2.24983,-1.17331,0.496304
1.38085e+09,0.962809,6.41591e-05,2,3,0,-1.38085e+09,-0.306783,0.0100032,2,2.24983,-1.1733,0.496295
1.38085e+09,0.962694,6.41591e-05,2,3,0,-1.38085e+09,-0.306782,0.0100032,2,2.24983,-1.17326,0.496256
1.38085e+09,0.377365,6.41591e-05,5,31,0,-1.38085e+09,-0.306781,0.0100032,2,2.24983,-1.17325,0.496246
1.38085e+09,0.98237,6.41591e-05,1,1,0,-1.38085e+09,-0.306781,0.0100032,2,2.24983,-1.17324,0.496237
1.38086e+09,0.964031,6.41591e-05,2,3,0,-1.38085e+09,-0.306781,0.0100032,2,2.24983,-1.17321,0.4962
1.38086e+09,0.981535,6.41591e-05,1,1,0,-1.38086e+09,-0.306781,0.0100032,2,2.24983,-1.1732,0.496191
1.38086e+09,0.889628,6.41591e-05,3,7,0,-1.38086e+09,-0.306781,0.0100032,2,2.24983,-1.17319,0.496181
1.38086e+09,0.962642,6.41591e-05,2,3,0,-1.38086e+09,-0.306781,0.0100032,2,2.24983,-1.17318,0.496172
1.38086e+09,0.916466,6.41591e-05,2,3,0,-1.38086e+09,-0.306782,0.0100032,2,2.24983,-1.17315,0.496131
1.38087e+09,0.37693,6.41591e-05,5,31,0,-1.38086e+09,-0.306782,0.0100032,2,2.24983,-1.17299,0.495972
1.38087e+09,0.981477,6.41591e-05,1,1,0,-1.38087e+09,-0.306782,0.0100032,2,2.24983,-1.17298,0.495963
1.38087e+09,0.981031,6.41591e-05,1,1,0,-1.38087e+09,-0.306783,0.0100032,2,2.24983,-1.17298,0.495952
1.38087e+09,0.981148,6.41591e-05,1,1,0,-1.38087e+09,-0.306783,0.0100032,2,2.24983,-1.17297,0.495943
1.38087e+09,0.889158,6.41591e-05,3,7,0,-1.38087e+09,-0.306782,0.0100032,2,2.24983,-1.17293,0.495903
1.38087e+09,0.889082,6.41591e-05,3,7,0,-1.38087e+09,-0.306782,0.0100032,2,2.24983,-1.17292,0.495893
1.38087e+09,0.963085,6.41591e-05,2,3,0,-1.38087e+09,-0.306783,0.0100032,2,2.24983,-1.17291,0.495884
1.38088e+09,0.981916,6.41591e-05,1,1,0,-1.38087e+09,-0.306783,0.0100032,2,2.24984,-1.1729,0.495875
1.38088e+09,0.915391,6.41591e-05,2,3,0,-1.38088e+09,-0.306781,0.0100032,2,2.24984,-1.17287,0.495835
1.38088e+09,0.915412,6.41591e-05,2,3,0,-1.38088e+09,-0.306782,0.0100032,2,2.24984,-1.17286,0.495825
1.38088e+09,0.915567,6.41591e-05,2,3,0,-1.38088e+09,-0.306784,0.0100032,2,2.24984,-1.17277,0.495736
1.38088e+09,0.982809,6.41591e-05,1,1,0,-1.38088e+09,-0.306784,0.0100032,2,2.24984,-1.17276,0.495727
1.38088e+09,0.983306,6.41591e-05,1,1,0,-1.38088e+09,-0.306784,0.0100032,2,2.24984,-1.17276,0.495718
1.38089e+09,0.963084,6.41591e-05,2,3,0,-1.38088e+09,-0.306783,0.0100032,2,2.24984,-1.17275,0.49571
1.38089e+09,0.981337,6.41591e-05,1,1,0,-1.38089e+09,-0.306783,0.0100032,2,2.24984,-1.17274,0.4957
1.38089e+09,0.981496,6.41591e-05,1,1,0,-1.38089e+09,-0.306782,0.0100032,2,2.24984,-1.17273,0.49569
1.38089e+09,0.889601,6.41591e-05,3,7,0,-1.38089e+09,-0.306782,0.0100032,2,2.24984,-1.17265,0.495603
1.38089e+09,0.981827,6.41591e-05,1,1,0,-1.38089e+09,-0.306782,0.0100032,2,2.24984,-1.17264,0.495594
1.38089e+09,0.915089,6.41591e-05,2,3,0,-1.38089e+09,-0.306784,0.0100032,2,2.24984,-1.17261,0.495553
1.3809e+09,0.96221,6.41591e-05,2,3,0,-1.38089e+09,-0.306785,0.0100032,2,2.24984,-1.17257,0.495513
1.3809e+09,0.961548,6.41591e-05,2,3,0,-1.3809e+09,-0.306785,0.0100032,2,2.24984,-1.17256,0.495502
1.3809e+09,0.680812,6.41591e-05,4,15,0,-1.3809e+09,-0.306786,0.0100032,2,2.24984,-1.17247,0.495416
1.38092e+09,0.680543,6.41591e-05,4,15,0,-1.3809e+09,-0.306787,0.0100032,2,2.24984,-1.17215,0.495058
1.38092e+09,0.981443,6.41591e-05,1,1,0,-1.38092e+09,-0.306787,0.0100032,2,2.24984,-1.17214,0.495049
1.38093e+09,0.981332,6.41591e-05,1,1,0,-1.38092e+09,-0.306787,0.0100032,2,2.24984,-1.17213,0.495039
1.38093e+09,0.981764,6.41591e-05,1,1,0,-1.38093e+09,-0.306786,0.0100032,2,2.24984,-1.17212,0.49503
1.38093e+09,0.961505,6.41591e-05,2,3,0,-1.38093e+09,-0.306786,0.0100032,2,2.24983,-1.17208,0.49499
1.38093e+09,0.983211,6.41591e-05,1,1,0,-1.38093e+09,-0.306785,0.0100032,2,2.24984,-1.17207,0.494982
1.38093e+09,0.963172,6.41591e-05,2,3,0,-1.38093e+09,-0.306785,0.0100032,2,2.24983,-1.17204,0.494945
1.38093e+09,0.981857,6.41591e-05,1,1,0,-1.38093e+09,-0.306785,0.0100032,2,2.24983,-1.17204,0.494945
1.38095e+09,0.678583,6.41591e-05,4,15,0,-1.38093e+09,-0.306788,0.0100032,2,2.24983,-1.1718,0.494694
1.38095e+09,0.981684,6.41591e-05,1,1,0,-1.38095e+09,-0.306787,0.0100032,2,2.24983,-1.1718,0.494685
1.38096e+09,0.677624,6.41591e-05,4,15,0,-1.38095e+09,-0.306784,0.0100032,2,2.24984,-1.17156,0.494434
1.38096e+09,0.371203,6.41591e-05,5,31,0,-1.38096e+09,-0.306784,0.0100032,2,2.24984,-1.17153,0.494395
1.38097e+09,0.980637,6.41591e-05,1,1,0,-1.38096e+09,-0.306784,0.0100032,2,2.24984,-1.17152,0.494385
1.38097e+09,0.982342,6.41591e-05,1,1,0,-1.38097e+09,-0.306783,0.0100032,2,2.24984,-1.17151,0.494376
1.38097e+09,0.962075,6.41591e-05,2,3,0,-1.38097e+09,-0.306783,0.0100032,2,2.24984,-1.1715,0.494367
1.38097e+09,0.886676,6.41591e-05,3,7,0,-1.38097e+09,-0.306784,0.0100032,2,2.24983,-1.17146,0.494328
1.38097e+09,0.961509,6.41591e-05,2,3,0,-1.38097e+09,-0.306784,0.0100032,2,2.24983,-1.17145,0.494319
1.38097e+09,0.981629,6.41591e-05,1,1,0,-1.38097e+09,-0.306783,0.0100032,2,2.24983,-1.17144,0.494309
1.38097e+09,0.981717,6.41591e-05,1,1,0,-1.38097e+09,-0.306783,0.0100032,2,2.24983,-1.17143,0.4943
1.38097e+09,0.18268,6.41591e-05,6,63,0,-1.38097e+09,-0.306783,0.0100032,2,2.24983,-1.17143,0.494289
1.38098e+09,0.913185,6.41591e-05,2,3,0,-1.38097e+09,-0.306783,0.0100032,2,2.24983,-1.17134,0.4942
1.38098e+09,0.981983,6.41591e-05,1,1,0,-1.38098e+09,-0.306782,0.0100032,2,2.24983,-1.17133,0.494191
1.38098e+09,0.980674,6.41591e-05,1,1,0,-1.38098e+09,-0.306782,0.0100032,2,2.24983,-1.17132,0.494182
1.38098e+09,0.980717,6.41591e-05,1,1,0,-1.38098e+09,-0.306782,0.0100032,2,2.24983,-1.17131,0.494172
1.38098e+09,0.886431,6.41591e-05,3,7,0,-1.38098e+09,-0.306781,0.0100032,2,2.24983,-1.17127,0.494133
1.38098e+09,0.962131,6.41591e-05,2,3,0,-1.38098e+09,-0.306781,0.0100032,2,2.24983,-1.17126,0.494124
1.38099e+09,0.67556,6.41591e-05,4,15,0,-1.38098e+09,-0.306783,0.0100032,2,2.24983,-1.17111,0.493965
1.38099e+09,0.961426,6.41591e-05,2,3,0,-1.38099e+09,-0.306783,0.0100032,2,2.24983,-1.17108,0.493926
1.38099e+09,0.960887,6.41591e-05,2,3,0,-1.38099e+09,-0.306782,0.0100032,2,2.24983,-1.17107,0.493916
1.38099e+09,0.962409,6.41591e-05,2,3,0,-1.38099e+09,-0.306782,0.0100032,2,2.24983,-1.17106,0.493907
1.381e+09,0.886273,6.41591e-05,3,7,0,-1.38099e+09,-0.306782,0.0100032,2,2.24983,-1.17102,0.493868
1.381e+09,0.980301,6.41591e-05,1,1,0,-1.381e+09,-0.306782,0.0100032,2,2.24983,-1.17101,0.493858
1.381e+09,0.960366,6.41591e-05,2,3,0,-1.381e+09,-0.306782,0.0100032,2,2.24983,-1.17101,0.493847
1.381e+09,0.982185,6.41591e-05,1,1,0,-1.381e+09,-0.306782,0.0100032,2,2.24983,-1.171,0.493838
1.381e+09,0.980905,6.41591e-05,1,1,0,-1.381e+09,-0.306782,0.0100032,2,2.24983,-1.17099,0.493828
1.381e+09,0.980947,6.41591e-05,1,1,0,-1.381e+09,-0.306782,0.0100032,2,2.24983,-1.17098,0.493819
1.381e+09,0.961331,6.41591e-05,2,3,0,-1.381e+09,-0.306782,0.0100032,2,2.24983,-1.17097,0.493809
1.381e+09,0.960855,6.41591e-05,2,3,0,-1.381e+09,-0.306783,0.0100032,2,2.24983,-1.17096,0.493799
1.381e+09,0.960509,6.41591e-05,2,3,0,-1.381e+09,-0.306783,0.0100032,2,2.24983,-1.17095,0.493789
1.381e+09,0.885486,6.41591e-05,3,7,0,-1.381e+09,-0.306784,0.0100032,2,2.24983,-1.17094,0.493779
1.38101e+09,0.674231,6.41591e-05,4,15,0,-1.381e+09,-0.306782,0.0100032,2,2.24983,-1.17085,0.493691
1.38101e+09,0.980605,6.41591e-05,1,1,0,-1.38101e+09,-0.306782,0.0100032,2,2.24983,-1.17084,0.493681
1.38101e+09,0.961708,6.41591e-05,2,3,0,-1.38101e+09,-0.306784,0.0100032,2,2.24983,-1.17081,0.493642
1.38103e+09,0.673665,6.41591e-05,4,15,0,-1.38101e+09,-0.306786,0.0100032,2,2.24983,-1.17056,0.493395
1.38103e+09,0.980527,6.41591e-05,1,1,0,-1.38103e+09,-0.306785,0.0100032,2,2.24983,-1.17055,0.493385
1.38103e+09,0.885057,6.41591e-05,3,7,0,-1.38103e+09,-0.306785,0.0100032,2.00001,2.24983,-1.17046,0.493297
1.38104e+09,0.961002,6.41591e-05,2,3,0,-1.38103e+09,-0.306785,0.0100032,2.00001,2.24983,-1.17042,0.493259
1.38104e+09,0.672327,6.41591e-05,4,15,0,-1.38104e+09,-0.306786,0.0100032,2.00001,2.24983,-1.17038,0.49322
1.38104e+09,0.884542,6.41591e-05,3,7,0,-1.38104e+09,-0.306785,0.0100032,2.00001,2.24983,-1.17035,0.49318
1.38105e+09,0.884388,6.41591e-05,3,7,0,-1.38104e+09,-0.306785,0.0100032,2.00001,2.24983,-1.17026,0.493091
1.38105e+09,0.960709,6.41591e-05,2,3,0,-1.38105e+09,-0.306784,0.0100032,2.00001,2.24983,-1.17025,0.493081
1.38105e+09,0.960331,6.41591e-05,2,3,0,-1.38105e+09,-0.306784,0.0100032,2.00001,2.24983,-1.17021,0.49304
1.38109e+09,0.671415,6.41591e-05,4,15,0,-1.38105e+09,-0.306787,0.0100032,2.00001,2.24983,-1.16961,0.492395
1.38109e+09,0.981988,6.41591e-05,1,1,0,-1.38109e+09,-0.306787,0.0100032,2.00001,2.24983,-1.16961,0.492386
1.38109e+09,0.960145,6.41591e-05,2,3,0,-1.38109e+09,-0.306786,0.0100032,2.00001,2.24983,-1.16959,0.492376
1.3811e+09,0.364355,6.41591e-05,5,31,0,-1.38109e+09,-0.30679,0.0100032,2.00001,2.24982,-1.16944,0.492217
1.3811e+09,0.98043,6.41591e-05,1,1,0,-1.3811e+09,-0.30679,0.0100032,2.00001,2.24983,-1.16943,0.492207
1.3811e+09,0.980884,6.41591e-05,1,1,0,-1.3811e+09,-0.30679,0.0100032,2.00001,2.24982,-1.16942,0.492198
1.3811e+09,0.9602,6.41591e-05,2,3,0,-1.3811e+09,-0.30679,0.0100032,2.00001,2.24982,-1.16938,0.492158
1.3811e+09,0.960025,6.41591e-05,2,3,0,-1.3811e+09,-0.30679,0.0100032,2.00001,2.24982,-1.16937,0.492148
1.3811e+09,0.96006,6.41591e-05,2,3,0,-1.3811e+09,-0.30679,0.0100032,2.00001,2.24982,-1.16936,0.492138
1.38111e+09,0.959755,6.41591e-05,2,3,0,-1.3811e+09,-0.30679,0.0100032,2.00001,2.24982,-1.16935,0.492128
1.38111e+09,0.960331,6.41591e-05,2,3,0,-1.38111e+09,-0.306791,0.0100032,2.00001,2.24982,-1.16934,0.492119
1.38111e+09,0.980154,6.41591e-05,1,1,0,-1.38111e+09,-0.306791,0.0100032,2.00001,2.24982,-1.16933,0.492109
1.38111e+09,0.959951,6.41591e-05,2,3,0,-1.38111e+09,-0.306791,0.0100032,2.00001,2.24982,-1.1693,0.492069
1.38111e+09,0.981676,6.41591e-05,1,1,0,-1.38111e+09,-0.306791,0.0100032,2.00001,2.24982,-1.16929,0.492059
1.38111e+09,0.960033,6.41591e-05,2,3,0,-1.38111e+09,-0.306791,0.0100032,2.00001,2.24982,-1.16925,0.492019
1.38111e+09,0.980457,6.41591e-05,1,1,0,-1.38111e+09,-0.306791,0.0100032,2.00001,2.24982,-1.16924,0.492009
1.38112e+09,0.91017,6.41591e-05,2,3,0,-1.38111e+09,-0.306792,0.0100032,2.00001,2.24982,-1.1692,0.49197
1.38112e+09,0.981991,6.41591e-05,1,1,0,-1.38112e+09,-0.306792,0.0100032,2.00001,2.24982,-1.16919,0.491961
1.38112e+09,0.95981,6.41591e-05,2,3,0,-1.38112e+09,-0.306792,0.0100032,2.00001,2.24982,-1.16916,0.49192
1.38112e+09,0.960358,6.41591e-05,2,3,0,-1.38112e+09,-0.306792,0.0100032,2.00001,2.24982,-1.16915,0.491911
1.38112e+09,0.667387,6.41591e-05,4,15,0,-1.38112e+09,-0.306792,0.0100032,2.00001,2.24982,-1.16914,0.491902
1.38112e+09,0.959501,6.41591e-05,2,3,0,-1.38112e+09,-0.306791,0.0100032,2.00001,2.24982,-1.1691,0.49186
1.38112e+09,0.980692,6.41591e-05,1,1,0,-1.38112e+09,-0.306792,0.0100032,2.00001,2.24983,-1.16909,0.491852
1.38112e+09,0.979717,6.41591e-05,1,1,0,-1.38112e+09,-0.306792,0.0100032,2.00001,2.24983,-1.16908,0.491842
1.38113e+09,0.960549,6.41591e-05,2,3,0,-1.38112e+09,-0.306792,0.0100032,2.00001,2.24982,-1.16904,0.491803
1.38113e+09,0.666616,6.41591e-05,4,15,0,-1.38113e+09,-0.306792,0.0100032,2.00001,2.24982,-1.16904,0.491792
1.3812e+09,0.0885667,6.41591e-05,7,127,0,-1.38113e+09,-0.306785,0.0100032,2,2.24983,-1.16787,0.490578
1.38121e+09,0.908386,6.41591e-05,2,3,0,-1.3812e+09,-0.306786,0.0100032,2,2.24983,-1.16783,0.490538
1.38121e+09,0.979538,6.41591e-05,1,1,0,-1.38121e+09,-0.306786,0.0100032,2,2.24983,-1.16782,0.490528
1.38121e+09,0.980344,6.41591e-05,1,1,0,-1.38121e+09,-0.306786,0.0100032,2,2.24983,-1.16781,0.490518
1.38121e+09,0.958839,6.41591e-05,2,3,0,-1.38121e+09,-0.306787,0.0100032,2,2.24983,-1.16778,0.490478
1.38121e+09,0.980601,6.41591e-05,1,1,0,-1.38121e+09,-0.306787,0.0100032,2,2.24983,-1.16777,0.490468
1.38121e+09,0.958699,6.41591e-05,2,3,0,-1.38121e+09,-0.306787,0.0100032,2,2.24983,-1.16776,0.490458
1.38121e+09,0.879936,6.41591e-05,3,7,0,-1.38121e+09,-0.306786,0.0100032,2,2.24983,-1.16772,0.490418
1.38122e+09,0.879457,6.41591e-05,3,7,0,-1.38121e+09,-0.306785,0.0100032,2,2.24983,-1.16764,0.490325
1.38122e+09,0.980259,6.41591e-05,1,1,0,-1.38122e+09,-0.306785,0.0100032,2,2.24983,-1.16763,0.490316
1.38122e+09,0.98004,6.41591e-05,1,1,0,-1.38122e+09,-0.306784,0.0100032,2,2.24983,-1.16762,0.490306
1.38123e+09,0.880036,6.41591e-05,3,7,0,-1.38122e+09,-0.306785,0.0100032,2,2.24983,-1.16753,0.49022
1.38123e+09,0.979778,6.41591e-05,1,1,0,-1.38123e+09,-0.306785,0.0100032,2,2.24983,-1.16752,0.490211
1.38123e+09,0.958931,6.41591e-05,2,3,0,-1.38123e+09,-0.306785,0.0100032,2,2.24983,-1.16751,0.490201
1.38123e+09,0.879041,6.41591e-05,3,7,0,-1.38123e+09,-0.306785,0.0100032,2,2.24983,-1.16747,0.490161
1.38123e+09,0.879351,6.41591e-05,3,7,0,-1.38123e+09,-0.306785,0.0100032,2,2.24983,-1.16743,0.490122
1.38123e+09,0.878947,6.41591e-05,3,7,0,-1.38123e+09,-0.306785,0.0100032,2,2.24983,-1.16742,0.490112
1.38123e+09,0.958647,6.41591e-05,2,3,0,-1.38123e+09,-0.306786,0.0100032,2,2.24983,-1.16738,0.490071
1.38124e+09,0.981078,6.41591e-05,1,1,0,-1.38123e+09,-0.306786,0.0100032,2,2.24983,-1.16737,0.490062
1.38124e+09,0.878777,6.41591e-05,3,7,0,-1.38124e+09,-0.306785,0.0100032,2,2.24983,-1.16736,0.490052
1.38124e+09,0.878899,6.41591e-05,3,7,0,-1.38124e+09,-0.306784,0.0100032,2,2.24983,-1.16732,0.490012
1.38124e+09,0.980457,6.41591e-05,1,1,0,-1.38124e+09,-0.306784,0.0100032,2,2.24983,-1.16731,0.490002
1.38124e+09,0.979676,6.41591e-05,1,1,0,-1.38124e+09,-0.306783,0.0100032,2,2.24983,-1.16731,0.489992
1.38124e+09,0.979676,6.41591e-05,1,1,0,-1.38124e+09,-0.306783,0.0100032,2,2.24983,-1.16729,0.489983
1.38124e+09,0.980174,6.41591e-05,1,1,0,-1.38124e+09,-0.306784,0.0100032,2,2.24983,-1.16729,0.489974
1.38124e+09,0.979226,6.41591e-05,1,1,0,-1.38124e+09,-0.306784,0.0100032,2,2.24983,-1.16728,0.489964
1.38125e+09,0.659674,6.41591e-05,4,15,0,-1.38124e+09,-0.306783,0.0100032,2,2.24983,-1.16719,0.489873
1.38126e+09,0.87856,6.41591e-05,3,7,0,-1.38125e+09,-0.30678,0.0100032,2,2.24983,-1.16703,0.489713
1.38126e+09,0.979811,6.41591e-05,1,1,0,-1.38126e+09,-0.30678,0.0100032,2,2.24983,-1.16702,0.489703
1.38126e+09,0.355689,6.41591e-05,5,31,0,-1.38126e+09,-0.30678,0.0100032,2,2.24983,-1.16701,0.489693
1.38126e+09,0.958402,6.41591e-05,2,3,0,-1.38126e+09,-0.30678,0.0100032,2,2.24983,-1.167,0.489683
1.38126e+09,0.979574,6.41591e-05,1,1,0,-1.38126e+09,-0.306781,0.0100032,2,2.24983,-1.16699,0.489674
1.38126e+09,0.959176,6.41591e-05,2,3,0,-1.38126e+09,-0.306781,0.0100032,2,2.24983,-1.16695,0.489634
1.38126e+09,0.958408,6.41591e-05,2,3,0,-1.38126e+09,-0.306781,0.0100032,2,2.24983,-1.16695,0.489624
1.38126e+09,0.980031,6.41591e-05,1,1,0,-1.38126e+09,-0.306782,0.0100032,2,2.24983,-1.16694,0.489614
1.38126e+09,0.980201,6.41591e-05,1,1,0,-1.38126e+09,-0.306782,0.0100032,2,2.24983,-1.16693,0.489604
1.38127e+09,0.979333,6.41591e-05,1,1,0,-1.38126e+09,-0.306781,0.0100032,2,2.24983,-1.16692,0.489594
1.38127e+09,0.979488,6.41591e-05,1,1,0,-1.38127e+09,-0.306781,0.0100032,2,2.24983,-1.16691,0.489585
1.38127e+09,0.980396,6.41591e-05,1,1,0,-1.38127e+09,-0.306781,0.0100032,2,2.24983,-1.1669,0.489577
1.38127e+09,0.981173,6.41591e-05,1,1,0,-1.38127e+09,-0.306781,0.0100032,2,2.24983,-1.16689,0.489568
1.38127e+09,0.958918,6.41591e-05,2,3,0,-1.38127e+09,-0.306781,0.0100032,2,2.24983,-1.16685,0.489528
1.38127e+09,0.958691,6.41591e-05,2,3,0,-1.38127e+09,-0.306782,0.0100032,2,2.24983,-1.16684,0.489518
1.38129e+09,0.658337,6.41591e-05,4,15,0,-1.38127e+09,-0.306781,0.0100032,2,2.24983,-1.16661,0.489269
1.38129e+09,0.958112,6.41591e-05,2,3,0,-1.38129e+09,-0.306781,0.0100032,2,2.24983,-1.1666,0.489259
1.38129e+09,0.978887,6.41591e-05,1,1,0,-1.38129e+09,-0.306781,0.0100032,2,2.24983,-1.16659,0.489249
1.38129e+09,0.959441,6.41591e-05,2,3,0,-1.38129e+09,-0.306782,0.0100032,2,2.24983,-1.16655,0.489211
1.3813e+09,0.906332,6.41591e-05,2,3,0,-1.38129e+09,-0.306783,0.0100032,2,2.24983,-1.16646,0.489121
1.3813e+09,0.656437,6.41591e-05,4,15,0,-1.3813e+09,-0.306783,0.0100032,2.00001,2.24983,-1.16642,0.489079
1.3813e+09,0.979298,6.41591e-05,1,1,0,-1.3813e+09,-0.306783,0.0100032,2.00001,2.24982,-1.16641,0.48907
1.3813e+09,0.656224,6.41591e-05,4,15,0,-1.3813e+09,-0.306783,0.0100032,2.00001,2.24982,-1.1664,0.48906
1.3813e+09,0.979549,6.41591e-05,1,1,0,-1.3813e+09,-0.306783,0.0100032,2.00001,2.24982,-1.16639,0.48905
1.3813e+09,0.957699,6.41591e-05,2,3,0,-1.3813e+09,-0.306783,0.0100032,2.00001,2.24983,-1.16635,0.489008
1.3813e+09,0.978925,6.41591e-05,1,1,0,-1.3813e+09,-0.306783,0.0100032,2.00001,2.24983,-1.16634,0.488999
1.3813e+09,0.979538,6.41591e-05,1,1,0,-1.3813e+09,-0.306783,0.0100032,2.00001,2.24982,-1.16633,0.488989
1.3813e+09,0.97918,6.41591e-05,1,1,0,-1.3813e+09,-0.306784,0.0100032,2.00001,2.24982,-1.16633,0.488979
1.38131e+09,0.905575,6.41591e-05,2,3,0,-1.3813e+09,-0.306785,0.0100032,2.00001,2.24982,-1.16624,0.488887
1.38131e+09,0.978915,6.41591e-05,1,1,0,-1.38131e+09,-0.306785,0.0100032,2.00001,2.24982,-1.16623,0.488877
1.38131e+09,0.97886,6.41591e-05,1,1,0,-1.38131e+09,-0.306785,0.0100032,2,2.24982,-1.16622,0.488867
1.38131e+09,0.98068,6.41591e-05,1,1,0,-1.38131e+09,-0.306785,0.0100032,2,2.24982,-1.16621,0.488858
1.38131e+09,0.958965,6.41591e-05,2,3,0,-1.38131e+09,-0.306785,0.0100032,2,2.24982,-1.1662,0.488847
1.38131e+09,0.978627,6.41591e-05,1,1,0,-1.38131e+09,-0.306785,0.0100032,2,2.24982,-1.16619,0.488836
1.38131e+09,0.979603,6.41591e-05,1,1,0,-1.38131e+09,-0.306786,0.0100032,2,2.24982,-1.16618,0.488826
1.38132e+09,0.173797,6.41591e-05,6,63,0,-1.38131e+09,-0.306784,0.0100032,2,2.24982,-1.1661,0.488735
1.38132e+09,0.957743,6.41591e-05,2,3,0,-1.38132e+09,-0.306784,0.0100032,2,2.24983,-1.16606,0.488695
1.38132e+09,0.979954,6.41591e-05,1,1,0,-1.38132e+09,-0.306784,0.0100032,2,2.24983,-1.16605,0.488686
1.38132e+09,0.98106,6.41591e-05,1,1,0,-1.38132e+09,-0.306784,0.0100032,2,2.24983,-1.16604,0.488677
